Program,Decades,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2000–2009,2004,YEAR,,STATE,VIRGINIA,51,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2000–2009,2004,YEAR,,STATE,VIRGINIA,51,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2000–2009,2004,YEAR,,STATE,WASHINGTON,53,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2004,YEAR,,STATE,WASHINGTON,53,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2000–2009,2004,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2000–2009,2004,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2000–2009,2004,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2004,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2000–2009,2004,YEAR,,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2004,YEAR,,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2000–2009,2003,YEAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"234,400",
SURVEY,2000–2009,2003,YEAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"395,300",
SURVEY,2000–2009,2003,YEAR,,REGION : MULTI-STATE,,,,,,,,NEW ENGLAND STATES,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2000–2009,2003,YEAR,,REGION : MULTI-STATE,,,,,,,,NEW ENGLAND STATES,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2000–2009,2003,YEAR,,STATE,ARIZONA,04,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2000–2009,2003,YEAR,,STATE,ARIZONA,04,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2000–2009,2003,YEAR,,STATE,CALIFORNIA,06,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2000–2009,2003,YEAR,,STATE,CALIFORNIA,06,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2003,YEAR,,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2003,YEAR,,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"21,000",
SURVEY,2000–2009,2003,YEAR,,STATE,IDAHO,16,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2000–2009,2003,YEAR,,STATE,IDAHO,16,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2000–2009,2003,YEAR,,STATE,ILLINOIS,17,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2003,YEAR,,STATE,ILLINOIS,17,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2000–2009,2003,YEAR,,STATE,INDIANA,18,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2000–2009,2003,YEAR,,STATE,INDIANA,18,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,500",
SURVEY,2000–2009,2003,YEAR,,STATE,IOWA,19,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2000–2009,2003,YEAR,,STATE,IOWA,19,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"28,000",
SURVEY,2000–2009,2003,YEAR,,STATE,KANSAS,20,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2000–2009,2003,YEAR,,STATE,KANSAS,20,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2000–2009,2003,YEAR,,STATE,KENTUCKY,21,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2000–2009,2003,YEAR,,STATE,KENTUCKY,21,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2000–2009,2003,YEAR,,STATE,MARYLAND,24,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2000–2009,2003,YEAR,,STATE,MARYLAND,24,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2000–2009,2003,YEAR,,STATE,MICHIGAN,26,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2000–2009,2003,YEAR,,STATE,MICHIGAN,26,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2000–2009,2003,YEAR,,STATE,MINNESOTA,27,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2000–2009,2003,YEAR,,STATE,MINNESOTA,27,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2000–2009,2003,YEAR,,STATE,MISSOURI,29,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2000–2009,2003,YEAR,,STATE,MISSOURI,29,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2003,YEAR,,STATE,MONTANA,30,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"17,000",
SURVEY,2000–2009,2003,YEAR,,STATE,MONTANA,30,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"20,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NEBRASKA,31,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NEBRASKA,31,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NEVADA,32,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NEVADA,32,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"14,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NEW MEXICO,35,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NEW MEXICO,35,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NEW YORK,36,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NEW YORK,36,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2000–2009,2003,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2003,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2000–2009,2003,YEAR,,STATE,OHIO,39,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2003,YEAR,,STATE,OHIO,39,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2000–2009,2003,YEAR,,STATE,OKLAHOMA,40,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2003,YEAR,,STATE,OKLAHOMA,40,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2003,YEAR,,STATE,OREGON,41,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2003,YEAR,,STATE,OREGON,41,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2000–2009,2003,YEAR,,STATE,OTHER STATES,,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2000–2009,2003,YEAR,,STATE,OTHER STATES,,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2003,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2000–2009,2003,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2000–2009,2003,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2003,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"27,000",
SURVEY,2000–2009,2003,YEAR,,STATE,TENNESSEE,47,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2000–2009,2003,YEAR,,STATE,TENNESSEE,47,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2000–2009,2003,YEAR,,STATE,TEXAS,48,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"40,000",
SURVEY,2000–2009,2003,YEAR,,STATE,TEXAS,48,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"45,000",
SURVEY,2000–2009,2003,YEAR,,STATE,UTAH,49,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2003,YEAR,,STATE,UTAH,49,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"19,000",
SURVEY,2000–2009,2003,YEAR,,STATE,VIRGINIA,51,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2003,YEAR,,STATE,VIRGINIA,51,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2003,YEAR,,STATE,WASHINGTON,53,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2003,YEAR,,STATE,WASHINGTON,53,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2000–2009,2003,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2000–2009,2003,YEAR,,STATE,WEST VIRGINIA,54,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2000–2009,2003,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2000–2009,2003,YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2000–2009,2003,YEAR,,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2000–2009,2003,YEAR,,STATE,WYOMING,56,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"20,000",
SURVEY,2000–2009,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"261,700",
SURVEY,2000–2009,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"428,800",
SURVEY,2000–2009,2002,YEAR,,REGION : MULTI-STATE,,,,,,,,NEW ENGLAND STATES,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,100",
SURVEY,2000–2009,2002,YEAR,,REGION : MULTI-STATE,,,,,,,,NEW ENGLAND STATES,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2000–2009,2002,YEAR,,STATE,ARIZONA,04,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2000–2009,2002,YEAR,,STATE,ARIZONA,04,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2000–2009,2002,YEAR,,STATE,CALIFORNIA,06,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2000–2009,2002,YEAR,,STATE,CALIFORNIA,06,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2000–2009,2002,YEAR,,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2000–2009,2002,YEAR,,STATE,COLORADO,08,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"30,000",
SURVEY,2000–2009,2002,YEAR,,STATE,IDAHO,16,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2000–2009,2002,YEAR,,STATE,IDAHO,16,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2000–2009,2002,YEAR,,STATE,ILLINOIS,17,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2000–2009,2002,YEAR,,STATE,ILLINOIS,17,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2002,YEAR,,STATE,INDIANA,18,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2000–2009,2002,YEAR,,STATE,INDIANA,18,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2000–2009,2002,YEAR,,STATE,IOWA,19,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2002,YEAR,,STATE,IOWA,19,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"25,000",
SURVEY,2000–2009,2002,YEAR,,STATE,KANSAS,20,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2002,YEAR,,STATE,KANSAS,20,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2000–2009,2002,YEAR,,STATE,MICHIGAN,26,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2000–2009,2002,YEAR,,STATE,MICHIGAN,26,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2002,YEAR,,STATE,MINNESOTA,27,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2002,YEAR,,STATE,MINNESOTA,27,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"17,000",
SURVEY,2000–2009,2002,YEAR,,STATE,MISSOURI,29,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2000–2009,2002,YEAR,,STATE,MISSOURI,29,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2000–2009,2002,YEAR,,STATE,MONTANA,30,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"18,000",
SURVEY,2000–2009,2002,YEAR,,STATE,MONTANA,30,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"24,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NEBRASKA,31,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NEBRASKA,31,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"13,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NEVADA,32,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NEVADA,32,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"15,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NEW MEXICO,35,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NEW MEXICO,35,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NEW YORK,36,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NEW YORK,36,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,2000–2009,2002,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,000",
SURVEY,2000–2009,2002,YEAR,,STATE,OHIO,39,,,,,,,00000000,,SHEEP,"SHEEP, (EXCL LAMBS) - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2000–2009,2002,YEAR,,STATE,OHIO,39,,,,,,,00000000,,SHEEP,"SHEEP, LAMBS - LOSS, DEATH, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"15,000",
